YEAR,QUARTER,MONTH,WEEK,DAY,DAY_OF_WEEK,IS_WEEKEND,SEASON,HOUR,TIME_OF_DAY,PART,CRIME_TYPE,CRIME_CATEGORY,SEVERITY,ARREST,QUALITY_OF_LIFE,ADDRESS,LAT,LON,DATEEND
2024,2,5,19,10,Friday,False,Spring,15.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,200 S  BEECH ST,43.049148,-76.127745,2024-05-10 00:00:00
2024,4,10,43,21,Monday,False,Fall,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 S  WARREN ST,43.049527,-76.150854,2024-10-21 00:00:00
2024,4,10,40,4,Friday,False,Fall,17.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,300 SHONNARD ST,43.041483,-76.164372,2024-10-04 00:00:00
2024,4,10,40,1,Tuesday,False,Fall,4.0,Night (0-5),Part1,BURGLARY,Property,3,True,False,200 S ALVORD ST,43.060884,-76.14274,2024-10-01 00:00:00
2024,3,8,33,12,Monday,False,Summer,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 SHUART AV,43.061157,-76.126162,2024-08-12 00:00:00
2024,4,12,1,31,Tuesday,False,Winter,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 S ALVORD ST,43.060884,-76.14274,2024-12-31 00:00:00
2024,1,1,1,3,Wednesday,False,Winter,11.0,Morning (6-11),Part1,ROBBERY,Violent,4,True,False,300 SHUART AV,43.061157,-76.126162,2024-01-03 00:00:00
2024,2,5,22,29,Wednesday,False,Spring,1.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,200 S BEECH ST,43.049148,-76.127745,2024-05-29 00:00:00
2024,1,1,2,12,Friday,False,Winter,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 SLOCUM AVE,43.039953,-76.160403,2024-01-12 00:00:00
2024,1,1,4,25,Thursday,False,Winter,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,300 SLOCUM DR,43.039953,-76.160403,2024-01-25 00:00:00
2024,1,1,3,19,Friday,False,Winter,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,300 SLOCUM DR,43.039953,-76.160403,2024-01-19 00:00:00
2024,3,8,31,3,Saturday,True,Summer,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 S SALINA ST,43.049553,-76.152288,2024-08-03 00:00:00
2024,3,9,40,30,Monday,False,Fall,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,300 SLOCUM DR,43.039953,-76.160403,2024-09-30 00:00:00
2024,3,8,31,4,Sunday,True,Summer,22.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,200 S SALINA ST,43.049553,-76.152288,2024-08-04 00:00:00
2024,4,10,44,28,Monday,False,Fall,20.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 S WARREN ST,43.049527,-76.150854,2024-10-28 00:00:00
2024,4,10,40,2,Wednesday,False,Fall,5.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 SMALL RD,43.021287,-76.118283,2024-10-02 00:00:00
2024,2,6,24,16,Sunday,True,Summer,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 S WARREN ST,43.049527,-76.150854,2024-06-16 00:00:00
2024,3,7,28,11,Thursday,False,Summer,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 S WARREN ST,43.049527,-76.150854,2024-07-11 00:00:00
2024,4,12,49,6,Friday,False,Winter,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,300 SMALL RD,43.021287,-76.118283,2024-12-06 00:00:00
2024,2,6,26,27,Thursday,False,Summer,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 SEELEY RD,43.05206,-76.104064,2024-06-27 00:00:00
2024,1,2,6,5,Monday,False,Winter,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 SEELEY RD,43.05206,-76.104064,2024-02-05 00:00:00
2024,2,4,15,12,Friday,False,Spring,6.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-04-12 00:00:00
2024,4,10,41,13,Sunday,True,Fall,13.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,200 SENECA DR,43.004323,-76.1398,2024-10-13 00:00:00
2024,3,9,37,14,Saturday,True,Fall,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-09-14 00:00:00
2024,2,5,20,16,Thursday,False,Spring,9.0,Morning (6-11),Part1,BURGLARY,Property,3,False,False,200 SENECA DR,43.004323,-76.1398,2024-05-16 00:00:00
2024,4,10,43,26,Saturday,True,Fall,20.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-10-26 00:00:00
2024,3,8,32,11,Sunday,True,Summer,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-08-11 00:00:00
2024,3,9,39,25,Wednesday,False,Fall,0.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,300 STAFFORD AV,43.063641,-76.11251,2024-09-25 00:00:00
2024,3,8,33,15,Thursday,False,Summer,19.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-08-15 00:00:00
2024,4,11,48,26,Tuesday,False,Fall,7.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,300 STAFFORD AV,43.063641,-76.11251,2024-11-26 00:00:00
2024,1,3,13,28,Thursday,False,Spring,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-03-28 00:00:00
2024,1,1,1,1,Monday,False,Winter,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-01-01 00:00:00
2024,2,5,19,11,Saturday,True,Spring,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,300 STAFFORD AV,43.063641,-76.11251,2024-05-11 00:00:00
2024,4,10,40,2,Wednesday,False,Fall,7.0,Morning (6-11),Part1,BURGLARY,Property,3,False,False,200 SENECA DR,43.004323,-76.1398,2024-10-02 00:00:00
2024,4,11,47,20,Wednesday,False,Fall,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,300 STAFFORD AV,43.063641,-76.11251,2024-11-20 00:00:00
2024,3,9,38,16,Monday,False,Fall,3.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,200 SENECA DR,43.004323,-76.1398,2024-09-16 00:00:00
2024,3,8,33,12,Monday,False,Summer,18.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,200 SEWARD ST,43.059533,-76.143579,2024-08-12 00:00:00
2024,4,11,44,2,Saturday,True,Fall,2.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 STRATHMORE DR,43.021053,-76.172913,2024-11-02 00:00:00
2024,3,7,30,23,Tuesday,False,Summer,3.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,200 SENECA DR,43.004323,-76.1398,2024-07-23 00:00:00
2024,3,8,35,30,Friday,False,Summer,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,200 SEWARD ST,43.059533,-76.143579,2024-08-30 00:00:00
2024,4,11,44,1,Friday,False,Fall,9.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,300 STRATHMORE DR,43.021053,-76.172913,2024-11-01 00:00:00
2024,4,10,43,26,Saturday,True,Fall,3.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,200 SEYMOUR ST,43.042608,-76.158065,2024-10-26 00:00:00
2024,3,7,31,31,Wednesday,False,Summer,12.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,200 SEYMOUR ST,43.042608,-76.158065,2024-07-31 00:00:00
2024,2,4,14,7,Sunday,True,Spring,16.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,200 SEYMOUR ST,43.042608,-76.158065,2024-04-07 00:00:00
2024,3,9,36,4,Wednesday,False,Fall,4.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,200 SHERWOOD AV,43.055643,-76.124671,2024-09-04 00:00:00
2024,2,4,15,12,Friday,False,Spring,16.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,300 STRATHMORE DR,43.021053,-76.172913,2024-04-12 00:00:00
2024,3,7,31,30,Tuesday,False,Summer,15.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,200 SHIRLEY DR,43.010347,-76.155517,2024-07-30 00:00:00
2024,1,1,2,14,Sunday,True,Winter,4.0,Night (0-5),Part1,LARCENY,Property,2,False,False,200 SHERWOOD AV,43.055643,-76.124671,2024-01-14 00:00:00
2024,3,9,39,27,Friday,False,Fall,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 TAFT AV,43.072971,-76.114672,2024-09-27 00:00:00
2024,3,8,32,10,Saturday,True,Summer,2.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 STRATHMORE DR,43.021053,-76.172913,2024-08-10 00:00:00
2024,1,3,13,27,Wednesday,False,Spring,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,200 SPRINGBROOK AV,43.007114,-76.138913,2024-03-27 00:00:00
2024,3,9,37,9,Monday,False,Fall,17.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,300 SUMMIT AV,43.030152,-76.166298,2024-09-09 00:00:00
2024,1,1,3,18,Thursday,False,Winter,11.0,Morning (6-11),Part1,BURGLARY,Property,3,True,False,200 SUNSET AV,43.064782,-76.158864,2024-01-18 00:00:00
2024,1,2,7,13,Tuesday,False,Winter,22.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 TAFT AV,43.072971,-76.114672,2024-02-13 00:00:00
2024,3,9,38,17,Tuesday,False,Fall,13.0,Afternoon (12-17),Part1,ROBBERY,Violent,4,True,False,200 TAFT AV,43.072971,-76.114672,2024-09-17 00:00:00
2024,3,9,39,27,Friday,False,Fall,0.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,300 SUMMIT AV,43.030152,-76.166298,2024-09-27 00:00:00
2024,4,11,47,24,Sunday,True,Fall,11.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,200 TAFT AV,43.072971,-76.114672,2024-11-24 00:00:00
2024,1,3,11,13,Wednesday,False,Spring,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 TAFT AV,43.072971,-76.114672,2024-03-13 00:00:00
2024,3,7,29,15,Monday,False,Summer,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 SUMMIT AV,43.030152,-76.166298,2024-07-15 00:00:00
2024,1,3,12,19,Tuesday,False,Spring,21.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 TAFT AV,43.072971,-76.114672,2024-03-19 00:00:00
2024,3,9,39,23,Monday,False,Fall,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 SUMMIT AVE,43.030152,-76.166298,2024-09-23 00:00:00
2024,4,12,51,18,Wednesday,False,Winter,8.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,200 TEALL AV,43.050795,-76.121633,2024-12-18 00:00:00
2024,2,5,18,2,Thursday,False,Spring,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 TEALL AV,43.050795,-76.121633,2024-05-02 00:00:00
2024,2,4,17,23,Tuesday,False,Spring,19.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 TENNYSON AV,43.047367,-76.181263,2024-04-23 00:00:00
2024,3,8,34,21,Wednesday,False,Summer,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 TENNYSON AV,43.047367,-76.181263,2024-08-21 00:00:00
2024,1,1,1,2,Tuesday,False,Winter,12.0,Afternoon (12-17),Part1,BURGLARY,Property,3,True,False,200 TENNYSON AV,43.047367,-76.181263,2024-01-02 00:00:00
2024,2,4,15,12,Friday,False,Spring,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,200 TENNYSON AV,43.047367,-76.181263,2024-04-12 00:00:00
2024,2,4,16,21,Sunday,True,Spring,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,300 TENNYSON AV,43.046676,-76.18329,2024-04-21 00:00:00
2024,3,9,36,4,Wednesday,False,Fall,4.0,Night (0-5),Part1,LARCENY,Property,2,False,False,200 TENNYSON AVE,43.047367,-76.181263,2024-09-04 00:00:00
2024,2,5,22,27,Monday,False,Spring,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 TENNYSON AVE,43.047367,-76.181263,2024-05-27 00:00:00
2024,1,1,3,17,Wednesday,False,Winter,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,300 TENNYSON AV,43.046676,-76.18329,2024-01-17 00:00:00
2024,1,3,12,22,Friday,False,Spring,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 TENNYSON AVE,43.047367,-76.181263,2024-03-22 00:00:00
2024,2,5,21,21,Tuesday,False,Spring,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,300 TENNYSON AVE,43.046676,-76.18329,2024-05-21 00:00:00
2024,3,7,28,9,Tuesday,False,Summer,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,200 THAYER ST,43.015443,-76.127704,2024-07-09 00:00:00
2024,3,7,27,6,Saturday,True,Summer,22.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,200 THAYER ST,43.015443,-76.127704,2024-07-06 00:00:00
2024,1,3,13,26,Tuesday,False,Spring,16.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,300 THURBER ST,43.018308,-76.133002,2024-03-26 00:00:00
2024,4,10,41,9,Wednesday,False,Fall,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 UNIVERSITY PL,43.039365,-76.136673,2024-10-09 00:00:00
2024,4,12,49,3,Tuesday,False,Winter,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,200 VALLEY DR,43.017973,-76.161086,2024-12-03 00:00:00
2024,4,11,44,2,Saturday,True,Fall,16.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,300 TOMPKINS ST,43.047927,-76.182435,2024-11-02 00:00:00
2024,1,3,12,23,Saturday,True,Spring,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,200 VALLEY DR,43.017973,-76.161086,2024-03-23 00:00:00
2024,4,10,42,19,Saturday,True,Fall,16.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,200 VANN ST,43.056368,-76.119408,2024-10-19 00:00:00
2024,3,8,34,22,Thursday,False,Summer,2.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,300 TOMPKINS ST,43.047927,-76.182435,2024-08-22 00:00:00
2024,2,4,14,3,Wednesday,False,Spring,1.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,300 TULLY ST,43.04556,-76.159854,2024-04-03 00:00:00
2024,3,7,31,30,Tuesday,False,Summer,13.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,200 VAN RENSSELAER ST,43.050997,-76.166096,2024-07-30 00:00:00
2024,2,5,22,28,Tuesday,False,Spring,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 W  COLVIN ST,43.025284,-76.146506,2024-05-28 00:00:00
2024,1,2,8,21,Wednesday,False,Winter,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,300 TULLY ST,43.04556,-76.159854,2024-02-21 00:00:00
2024,2,6,23,9,Sunday,True,Summer,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,300 TULLY ST,43.04556,-76.159854,2024-06-09 00:00:00
2024,2,5,21,22,Wednesday,False,Spring,20.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,200 W  COLVIN ST,43.025284,-76.146506,2024-05-22 00:00:00
2024,3,8,32,5,Monday,False,Summer,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 W  JEFFERSON ST,43.047129,-76.15365,2024-08-05 00:00:00
2024,3,8,33,18,Sunday,True,Summer,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 TULLY ST,43.04556,-76.159854,2024-08-18 00:00:00
2024,1,3,11,14,Thursday,False,Spring,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,200 W  JEFFERSON ST,43.047129,-76.15365,2024-03-14 00:00:00
2024,1,1,4,26,Friday,False,Winter,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,200 W  LAFAYETTE AVE,43.019346,-76.146132,2024-01-26 00:00:00
2024,3,8,35,27,Tuesday,False,Summer,8.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,300 UNIVERSITY AV,43.048008,-76.134933,2024-08-27 00:00:00
2024,4,10,41,13,Sunday,True,Fall,3.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,200 W  LAFAYETTE AVE,43.019346,-76.146132,2024-10-13 00:00:00
2024,1,3,10,10,Sunday,True,Spring,7.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,200 W  NEWELL ST,43.017682,-76.145853,2024-03-10 00:00:00
2024,3,7,27,7,Sunday,True,Summer,0.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,300 UNIVERSITY AV,43.048008,-76.134933,2024-07-07 00:00:00
2024,2,4,14,6,Saturday,True,Spring,22.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,300 UNIVERSITY AV,43.048008,-76.134933,2024-04-06 00:00:00
2024,3,7,28,8,Monday,False,Summer,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,200 W  WATER ST,43.050613,-76.153622,2024-07-08 00:00:00
2024,3,8,34,25,Sunday,True,Summer,9.0,Morning (6-11),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,200 W BEARD AV,43.02655,-76.14816,2024-08-25 00:00:00
2024,1,3,11,13,Wednesday,False,Spring,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,300 UNIVERSITY AVE,43.048008,-76.134933,2024-03-13 00:00:00
2024,2,6,25,19,Wednesday,False,Summer,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,0 BRADFORD CT,43.00515,-76.156983,2024-06-19 00:00:00
2024,1,3,13,29,Friday,False,Spring,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 E  BISSELL ST,43.024089,-76.15671,2024-03-29 00:00:00
2024,3,9,36,7,Saturday,True,Fall,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 STANDART ST,43.034771,-76.141858,2024-09-07 00:00:00
2024,2,6,24,13,Thursday,False,Summer,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 DAISY ST,43.035462,-76.157748,2024-06-13 00:00:00
2024,3,9,37,9,Monday,False,Fall,0.0,Night (0-5),Part1,LARCENY,Property,2,True,False,0 BRATTLE RD,43.063944,-76.128682,2024-09-09 00:00:00
2024,2,5,21,25,Saturday,True,Spring,2.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 E  FAYETTE ST,43.048818,-76.103428,2024-05-25 00:00:00
2024,3,7,27,4,Thursday,False,Summer,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 ST ANNE DR,43.059876,-76.118542,2024-07-04 00:00:00
2024,4,11,48,25,Monday,False,Fall,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,0 BRATTLE RD,43.063944,-76.128682,2024-11-25 00:00:00
2024,3,8,35,29,Thursday,False,Summer,7.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 E  KENNEDY ST,43.030505,-76.147554,2024-08-29 00:00:00
2024,3,9,36,4,Wednesday,False,Fall,22.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 STANDISH DR,43.039631,-76.105878,2024-09-04 00:00:00
2024,3,7,30,22,Monday,False,Summer,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,0 BURNET AV & GALE AV,43.056216,-76.114935,2024-07-22 00:00:00
2024,2,6,23,7,Friday,False,Summer,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 E  LAFAYETTE AVE,43.019601,-76.142419,2024-06-07 00:00:00
2024,3,7,29,19,Friday,False,Summer,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-07-19 00:00:00
2024,3,8,34,19,Monday,False,Summer,12.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,0 BURT ST & S MCBRIDE ST,43.038405,-76.143807,2024-08-19 00:00:00
2024,2,6,24,10,Monday,False,Summer,8.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 E  WATER ST,43.050487,-76.15211,2024-06-10 00:00:00
2024,2,6,26,28,Friday,False,Summer,21.0,Evening (18-23),Part1,ROBBERY,Violent,4,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-06-28 00:00:00
2024,1,1,2,10,Wednesday,False,Winter,2.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,0 BUTTERNUT ST & JOSEPHINE ST,43.060446,-76.145827,2024-01-10 00:00:00
2024,2,5,22,29,Wednesday,False,Spring,19.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 E  WATER ST,43.050487,-76.15211,2024-05-29 00:00:00
2024,4,11,44,2,Saturday,True,Fall,11.0,Morning (6-11),Part1,LARCENY,Property,2,True,False,100 STATE FAIR BLVD,43.052593,-76.180197,2024-11-02 00:00:00
2024,2,4,15,11,Thursday,False,Spring,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,0 BUTTERNUT ST & SCHNEIDER ST,43.062336,-76.144419,2024-04-11 00:00:00
2024,3,8,32,6,Tuesday,False,Summer,21.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E BEARD AV,43.026985,-76.14589,2024-08-06 00:00:00
2024,4,10,44,28,Monday,False,Fall,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-10-28 00:00:00
2024,2,5,21,25,Saturday,True,Spring,2.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,0 CANDEE AV & SALT SPRINGS RD,43.046064,-76.104792,2024-05-25 00:00:00
2024,2,6,25,18,Tuesday,False,Summer,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E BEARD AV,43.026985,-76.14589,2024-06-18 00:00:00
2024,2,6,25,22,Saturday,True,Summer,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-06-22 00:00:00
2024,3,7,28,10,Wednesday,False,Summer,6.0,Morning (6-11),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,0 CANNON ST & W NEWELL ST,43.017633,-76.145765,2024-07-10 00:00:00
2024,4,10,40,6,Sunday,True,Fall,12.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 E BEARD AV,43.026985,-76.14589,2024-10-06 00:00:00
2024,4,10,43,24,Thursday,False,Fall,19.0,Evening (18-23),Part1,LARCENY,Property,2,True,False,100 STATE FAIR BLVD,43.052593,-76.180197,2024-10-24 00:00:00
2024,1,3,13,30,Saturday,True,Spring,21.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-03-30 00:00:00
2024,3,9,37,14,Saturday,True,Fall,0.0,Night (0-5),Part1,BURGLARY,Property,3,True,False,100 E BISSELL ST,43.024089,-76.15671,2024-09-14 00:00:00
2024,2,6,23,5,Wednesday,False,Summer,13.0,Afternoon (12-17),Part1,MURDER,Violent,5,True,False,100 STEUBEN ST,43.065393,-76.152006,2024-06-05 00:00:00
2024,1,2,6,10,Saturday,True,Winter,13.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-02-10 00:00:00
2024,2,5,20,18,Saturday,True,Spring,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 E BRIGHTON AV,43.020638,-76.142929,2024-05-18 00:00:00
2024,2,5,20,18,Saturday,True,Spring,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-05-18 00:00:00
2024,3,7,27,7,Sunday,True,Summer,8.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-07-07 00:00:00
2024,1,1,3,17,Wednesday,False,Winter,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 E BRIGHTON AV,43.020638,-76.142929,2024-01-17 00:00:00
2024,3,7,28,12,Friday,False,Summer,2.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-07-12 00:00:00
2024,4,12,50,10,Tuesday,False,Winter,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-12-10 00:00:00
2024,1,1,1,1,Monday,False,Winter,8.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 E BRIGHTON AV,43.020638,-76.142929,2024-01-01 00:00:00
2024,3,8,34,19,Monday,False,Summer,3.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-08-19 00:00:00
2024,3,8,31,2,Friday,False,Summer,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-08-02 00:00:00
2024,1,2,5,3,Saturday,True,Winter,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 E BRIGHTON AV,43.020638,-76.142929,2024-02-03 00:00:00
2024,4,11,45,5,Tuesday,False,Fall,19.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 STEUBEN ST,43.065393,-76.152006,2024-11-05 00:00:00
2024,3,8,35,29,Thursday,False,Summer,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-08-29 00:00:00
2024,3,8,35,27,Tuesday,False,Summer,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 E  ONONDAGA ST,43.044687,-76.15102,2024-08-27 00:00:00
2024,3,9,38,19,Thursday,False,Fall,7.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 STEVENS PL,43.019025,-76.136477,2024-09-19 00:00:00
2024,3,7,29,16,Tuesday,False,Summer,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-07-16 00:00:00
